# Kalmasoft Databases
# Database of Arabicized Romanized Names
# References: www.kalmasoft.com/KLEX/dbgivnm.htm
# Created: 8/11/2018
# Updated: 17/4/2022
# Encoding: UTF8
# Delimiter: TAB
# Total names: contact Kalmasoft
# Countries covered: 220
# Version: 1.05
# Copyright ©1999-2020 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# ================================================
# Attributes:
#	ID:6 digits identification number
#		[A######]: Arabic origin name
#		[N######]: Non-Arabic name
#	Name:
#		Name entry
#	Arabic:
#		Arabic transcription
#	Country:
#		Country name
# 
# ================================================



ID	Name	Arabic	Country
TR003058	Münire	منيرة	Turkey
TR003059	Naci	ناج	Turkey
TR003060	Naciye	نجية	Turkey
TR003061	Nadide	نديدة	Turkey
TR003062	Nadir	نادر	Turkey
TR003063	Nadire	نادرة	Turkey
TR003064	Nafiz	نافز	Turkey
TR003065	Nail	نال	Turkey
TR003066	Naim	نعيم	Turkey
TR003067	Nalan	نالان	Turkey
TR003068	Narin	نارن	Turkey
TR003069	Nasreddîn	نصر الدين	Turkey
TR003070	Nasîr	ناصر	Turkey
TR003071	Nasûh	نصوح	Turkey
TR003072	Naz	ناز	Turkey
TR003073	Nazan	نازان	Turkey
TR003074	Nazim	نازم	Turkey
TR003075	Nazmi	نظمي	Turkey
TR003076	Nazmiye	نازميا	Turkey
TR003077	Nebahat	نيباهات	Turkey
TR003078	Necat	نجاة	Turkey
TR003079	Necati	نجاتي	Turkey
TR003080	Necdet	نجدت	Turkey
TR003081	Necip	نجيب	Turkey
TR003082	Necla	نجلاء	Turkey
TR003083	Necmeddin	نجم الدين	Turkey
TR003084	Necmettin	نجم الدين	Turkey
TR003085	Necmi	نجمي	Turkey
TR003086	Necmiye	نجمية	Turkey
TR003087	Nedim	نديم	Turkey
TR003088	Nehir	نهر	Turkey
TR003089	Nejat	نجاة	Turkey
TR003090	Nergis	نيرغس	Turkey
TR003091	Neriman	نيرمان	Turkey
TR003092	Nermin	نرمين	Turkey
TR003093	Nesim	نيسم	Turkey
TR003094	Neslihan	نيسلهان	Turkey
TR003095	Nesrin	نيسرن	Turkey
TR003096	Nesrî	نصري	Turkey
TR003097	Nesîmî	نسيمي	Turkey
TR003098	Netice	نتيجة	Turkey
TR003099	Nevcivan	نيوجوان	Turkey
TR003100	Neveda	نيويدا	Turkey
TR003101	Nevin	نيون	Turkey
TR003102	Nevra	نورا	Turkey
TR003103	Nevriye	نورية	Turkey
TR003104	Nezaket	نيزاكيت	Turkey
TR003105	Nezih	نيزه	Turkey
TR003106	Nezihe	نيزها	Turkey
TR003107	Nigar	نغار	Turkey
TR003108	Nihal	نهال	Turkey
TR003109	Nihan	نهان	Turkey
TR003110	Nihat	نهات	Turkey
TR003111	Nil	نل	Turkey
TR003112	Nilgün	نلغون	Turkey
TR003113	Nilufer	نلوفير	Turkey
TR003114	Nilüfer	نلوفير	Turkey
TR003115	Nimet	نعمت	Turkey
TR003116	Nisa	نسا	Turkey
TR003117	Nisan	نسان	Turkey
TR003118	Nisancî	نسانجي	Turkey
TR003119	Niyazi	نياز	Turkey
TR003120	Nizamettin	نزاميتن	Turkey
TR003121	Nizami	نظامي	Turkey
TR003122	Nizâm	نظام	Turkey
TR003123	Nuh	نوه	Turkey
TR003124	Numan	نعمان	Turkey
TR003125	Nur	نور	Turkey
TR003126	Nural	نورال	Turkey
TR003127	Nuran	نوران	Turkey
TR003128	Nuray	نوراي	Turkey
TR003129	Nurcan	نورجان	Turkey
TR003130	Nureddin	نور الدين	Turkey
TR003131	Nurgül	نورغول	Turkey
TR003132	Nurhan	نورهان	Turkey
TR003133	Nuri	نور	Turkey
TR003134	Nuriye	نورية	Turkey
TR003135	Nursel	نورسيل	Turkey
TR003136	Nurseli	نورسيل	Turkey
TR003137	Nursen	نورسين	Turkey
TR003138	Nurtaç	نورتاتش	Turkey
TR003139	Nurten	نورتين	Turkey
TR003140	Nükhet	نوكهيت	Turkey
TR003141	Nüzhet	نوزهيت	Turkey
TR003142	Ogan	أوغان	Turkey
TR003143	Ogun	أوغون	Turkey
TR003144	Ohannes	أوهانيس	Turkey
TR003145	Okan	أوكان	Turkey
TR003146	Oktar	أوكتار	Turkey
TR003147	Oktay	أوكتاي	Turkey
TR003148	Okyay	أوكياي	Turkey
TR003149	Olcay	أولجاي	Turkey
TR003150	Omay	أوماي	Turkey
TR003151	Omer	عمر	Turkey
TR003152	Onan	أونان	Turkey
TR003153	Onur	أونور	Turkey
TR003154	Onuralp	أونورالب	Turkey
TR003155	Orbay	أورباي	Turkey
TR003156	Orga	أورغا	Turkey
TR003157	Orhan	أورهان	Turkey
TR003158	Orkun	أوركون	Turkey
TR003159	Orkut	أوركوت	Turkey
TR003160	Oruç	أوروتش	Turkey
TR003161	Osman	عثمان	Turkey
TR003162	Osmân	عثمان	Turkey
TR003163	Othman	عثمان	Turkey
TR003164	Oya	أويا	Turkey
TR003165	Oyan	أويان	Turkey
TR003166	Oytun	أويتون	Turkey
TR003167	Oyuz	أويوز	Turkey
TR003168	Ozalan	أوزالان	Turkey
TR003169	Ozan	أوزان	Turkey
TR003170	Oznur	أوزنور	Turkey
TR003171	Pakalîn	باكالين	Turkey
TR003172	Pakize	باكزا	Turkey
TR003173	Pamuk	باموك	Turkey
TR003174	Papatya	باباتيا	Turkey
TR003175	Pelin	بيلن	Turkey
TR003176	Pembe	بيمبا	Turkey
TR003177	Peri	بير	Turkey
TR003178	Periganovlu	بيرغانوولو	Turkey
TR003179	Perihan	بيرهان	Turkey
TR003180	Peroz	بيروز	Turkey
TR003181	Perran	بيران	Turkey
TR003182	Pertev	بيرتيو	Turkey
TR003183	Pervin	بيرون	Turkey
TR003184	Petek	بيتيك	Turkey
TR003185	Piraye	برايا	Turkey
TR003186	Piyale	بيالا	Turkey
TR003187	Polat	بولات	Turkey
TR003188	Polatkan	بولاتكان	Turkey
TR003189	Rabia	رابا	Turkey
TR003190	Rafet	رافيت	Turkey
TR003191	Raghib	راغهب	Turkey
TR003192	Rahim	رحيم	Turkey
TR003193	Ramazan	رمضان	Turkey
TR003194	Ramsaur	رامساور	Turkey
TR003195	Rana	رانا	Turkey
TR003196	Rauf	رؤوف	Turkey
TR003197	Recai	رجائي	Turkey
TR003198	Recber	ريجبير	Turkey
TR003199	Recep	رجب	Turkey
TR003200	Refet	رفعت	Turkey
TR003201	Refik	رفيق	Turkey
TR003202	Reha	ريها	Turkey
TR003203	Remzi	رمزي	Turkey
TR003204	Renan	رينان	Turkey
TR003205	Rengin	رينغن	Turkey
TR003206	Renç	رينتش	Turkey
TR003207	Resat	ريسات	Turkey
TR003208	Reshid	رشيد	Turkey
TR003209	Resit	رشيد	Turkey
TR003210	Resîd	رشيد	Turkey
TR003211	Reyhan	ريحان	Turkey
TR003212	Reyyan	ريان	Turkey
TR003213	Rezzan	ريزان	Turkey
TR003214	Riza	رضا	Turkey
TR003215	Roxelana	روكسيلانا	Turkey
TR003216	Rushd	روشد	Turkey
TR003217	Rustu	روستو	Turkey
TR003218	Ruya	رؤية	Turkey
TR003219	Râgib	راغب	Turkey
TR003220	Rûmî	رومي	Turkey
TR003221	Rûstû	روستو	Turkey
TR003222	Rüknettin	ركن الدين	Turkey
TR003223	Rüstem	روستيم	Turkey
TR003224	Rüstü	روستو	Turkey
TR003225	Rüya	رويا	Turkey
TR003226	Saadet	سعادة	Turkey
TR003227	Sabahat	صباحات	Turkey
TR003228	Sebahat	سيباهات	Turkey
TR003229	Sabahattin	صباح الدين	Turkey
TR003230	Sabiha	صبيحة	Turkey
TR003231	Sabit	ثابت	Turkey
TR003232	Sabite	ثابت	Turkey
TR003233	Sabriye	صبرية	Turkey
TR003234	Sacide	ساجدة	Turkey
TR003235	Sacit	ساجد	Turkey
TR003236	Sadettin	سعد الدين	Turkey
TR003237	Sadi	ساد	Turkey
TR003238	Sadik	صادق	Turkey
TR003239	Sadri	صدري	Turkey
TR003240	Sadun	سادون	Turkey
TR003241	Safavî	سافاوي	Turkey
TR003242	Saffet	سافيت	Turkey
TR003243	Saffiy	سافي	Turkey
TR003244	Safiye	صفية	Turkey
TR003245	Saglam	ساغلام	Turkey
TR003246	Sahiba	ساهبا	Turkey
TR003247	Saim	صايم	Turkey
TR003248	Sait	سيد	Turkey
TR003249	Sakir	ساكر	Turkey
TR003250	Salih	ساله	Turkey
TR003251	Saliha	صليحة	Turkey
TR003252	Salik	سالك	Turkey
TR003253	Salim	سالم	Turkey
TR003254	Salime	سليمة	Turkey
TR003255	Saltik	سالتك	Turkey
TR003256	Saltuk	سالتوك	Turkey
TR003257	Sam	سام	Turkey
TR003258	Sancakil	سانجاكل	Turkey
TR003259	Sancakli	سانجاكل	Turkey
TR003260	Sandalli	ساندال	Turkey
TR003261	Sanem	سانيم	Turkey
TR003262	Saniye	سانيا	Turkey
TR003263	Sarila	سارلا	Turkey
TR003264	Sarp	سارب	Turkey
TR003265	Saruhan	ساروهان	Turkey
TR003266	Sarî	ساري	Turkey
TR003267	Savcî	ساوجي	Turkey
TR003268	Sayyid	سيد	Turkey
TR003269	Sebahat	سيباهات	Turkey
TR003270	Seda	سيدة	Turkey
TR003271	Sedef	صدف	Turkey
TR003272	Seden	سعدان	Turkey
TR003273	Sefa	سيفا	Turkey
TR003274	Sefer	سيفير	Turkey
TR003275	Segem	سيغيم	Turkey
TR003276	Seher	سحر	Turkey
TR003277	Sehinsah	سيهنساه	Turkey
TR003278	Selda	سيلدا	Turkey
TR003279	Selen	سيلين	Turkey
TR003280	Selim	سيلم	Turkey
TR003281	Selin	سيلن	Turkey
TR003282	Selma	سيلما	Turkey
TR003283	Selmân	سلمان	Turkey
TR003284	Selva	سلوى	Turkey
TR003285	Selvi	سيلو	Turkey
TR003286	Selâniki	سيلانك	Turkey
TR003287	Selçuk	سيلتشوك	Turkey
TR003288	Sema	سيما	Turkey
TR003289	Semahat	سيماهات	Turkey
TR003290	Semavi	سماوي	Turkey
TR003291	Semih	سميح	Turkey
TR003292	Semiha	سيمها	Turkey
TR003293	Semiramis	سيمرامس	Turkey
TR003294	Semra	سمراء	Turkey
TR003295	Sena	سينا	Turkey
TR003296	Senay	سيناي	Turkey
TR003297	Sener	سينير	Turkey
TR003298	Sengor	سينغور	Turkey
TR003299	Seniha	سينها	Turkey
TR003300	Serap	سيراب	Turkey
TR003301	Sercan	سيرجان	Turkey
TR003302	Serdar	سيردار	Turkey
TR003303	Serhan	سرحان	Turkey
TR003304	Serhat	سيرهات	Turkey
TR003305	Serif	سيرف	Turkey
TR003306	Serin	سيرن	Turkey
TR003307	Serkan	سيركان	Turkey
TR003308	Serpil	سيربل	Turkey
TR003309	Serra	سيرا	Turkey
TR003310	Sertan	سيرتان	Turkey
TR003311	Sertaç	سيرتاتش	Turkey
TR003312	Sertel	سيرتيل	Turkey
TR003313	Servet	سيرويت	Turkey
TR003314	Seskin	سيسكن	Turkey
TR003315	Sevda	سودة	Turkey
TR003316	Sevdi	صفدي	Turkey
TR003317	Sevgi	سيوغ	Turkey
TR003318	Sevil	سيول	Turkey
TR003319	Sevilen	سيولين	Turkey
TR003320	Sevim	سيوم	Turkey
TR003321	Sevinç	سيونتش	Turkey
TR003322	Sevket	سيوكيت	Turkey
TR003323	Sevtap	سيوتاب	Turkey
TR003324	Sevval	سيوال	Turkey
TR003325	Sezen	سيزين	Turkey
TR003326	Sezer	سيزير	Turkey
TR003327	Sezgin	سيزغن	Turkey
TR003328	Seçil	سيتشل	Turkey
TR003329	Seçkin	سيتشكن	Turkey
TR003330	Shushud	شوشود	Turkey
TR003331	Shâhrukh	شاهروكه	Turkey
TR003332	Sibel	سبيل	Turkey
TR003333	Sihâb	شهاب	Turkey
TR003334	Sihâbeddîn	شهاب الدين	Turkey
TR003335	Sim	سم	Turkey
TR003336	Simge	سمغا	Turkey
TR003337	Simten	سمتين	Turkey
TR003338	Sina	سنا	Turkey
TR003339	Sinan	سنان	Turkey
TR003340	Sinasi	سناس	Turkey
TR003341	Sinem	سنيم	Turkey
TR003342	Sipahi	سباه	Turkey
TR003343	Siren	سرين	Turkey
TR003344	Sokollu	سوكولو	Turkey
TR003345	Solmaz	سولماز	Turkey
TR003346	Sonay	سوناي	Turkey
TR003347	Soner	سونير	Turkey
TR003348	Songül	سونغول	Turkey
TR003349	Srader	سرادير	Turkey
TR003350	Su	سو	Turkey
TR003351	Suat	سوات	Turkey
TR003352	Suker	سوكير	Turkey
TR003353	Sultan	سلطان	Turkey
TR003354	Sumru	سومرو	Turkey
TR003355	Suna	سونا	Turkey
TR003356	Sunalp	سونالب	Turkey
TR003357	Sunay	سوناي	Turkey
TR003358	Sundak	سونداك	Turkey
TR003359	Sungu	سونغو	Turkey
TR003360	Suphi	سوبه	Turkey
TR003361	Suzan	سوزان	Turkey
TR003362	Sâhîn	شاهين	Turkey
TR003363	Sâmîzâde	ساميزادا	Turkey
TR003364	Sînâ	سينا	Turkey
TR003365	Sönmez	سونميز	Turkey
TR003366	Süccâ	سوجا	Turkey
TR003367	Süher	سهير	Turkey
TR003368	Süheyla	سهيلة	Turkey
TR003369	Sükriye	شكرية	Turkey
TR003370	Sükür	شكور	Turkey
TR003371	Sülen	سولين	Turkey
TR003372	Sümer	سومير	Turkey
TR003373	Sümeyya	سمية	Turkey
TR003374	Süreyya	ثريا	Turkey
TR003375	Tabari	طبري	Turkey
TR003376	Tabeeb	طبيب	Turkey
TR003377	Tabib	طبيب	Turkey
TR003378	Tacettin	تاجيتن	Turkey
TR003379	Tagmaç	تاغماتش	Turkey
TR003380	Tahir	طاهر	Turkey
TR003381	Tahsin	تحسين	Turkey
TR003382	Takiyyüddîn	تقي الدين	Turkey
TR003383	Talip	طالب	Turkey
TR003384	Talu	تالو	Turkey
TR003385	Tamer	تامير	Turkey
TR003386	Tan	تان	Turkey
TR003387	Tanaoglu	تاناوغلو	Turkey
TR003388	Taner	تانير	Turkey
TR003389	Tanju	تانجو	Turkey
TR003390	Tankut	تانكوت	Turkey
TR003391	Tansel	تانسيل	Turkey
TR003392	Tansu	تانسو	Turkey
TR003393	Tarik	تارك	Turkey
TR003394	Tarkan	تاركان	Turkey
TR003395	Tasköprülüzâde	تاسكوبرولوزادا	Turkey
TR003396	Tayfun	تايفون	Turkey
TR003397	Taygun	تايغون	Turkey
TR003398	Taylan	تايلان	Turkey
TR003399	Taymiyya	تايميا	Turkey
TR003400	Tayyar	طيار	Turkey
TR003401	Tayyib	طيب	Turkey
TR003402	Tayyibe	تايبا	Turkey
TR003403	Tekin	تيكن	Turkey
TR003404	Temel	تيميل	Turkey
TR003405	Temizkanoglu	تيمزكانوغلو	Turkey
TR003406	Teoman	تيومان	Turkey
TR003407	Tesa	تيسا	Turkey
TR003408	Tevfik	توفيق	Turkey
TR003409	Tevrat	تيورات	Turkey
TR003410	Tezcan	تيزجان	Turkey
TR003411	Tezer	تيزير	Turkey
TR003412	Timur	تمور	Turkey
TR003413	Timuçin	تموتشن	Turkey
TR003414	Tolan	تولان	Turkey
TR003415	Tolga	تولغا	Turkey
TR003416	Tolunay	تولوناي	Turkey
TR003417	Topaloglu	توبالوغلو	Turkey
TR003418	Toprak	توبراك	Turkey
TR003419	Torlak	تورلاك	Turkey
TR003420	Toros	توروس	Turkey
TR003421	Torumtay	تورومتاي	Turkey
TR003422	Tosun	توسون	Turkey
TR003423	Toygar	تويغار	Turkey
TR003424	Tuba	توبا	Turkey
TR003425	Tugba	توغبا	Turkey
TR003426	Tufan	توفان	Turkey
TR003427	Tugai	توغا	Turkey
TR003428	Tulon	تولون	Turkey
TR003429	Tuna	تونا	Turkey
TR003430	Tunay	توناي	Turkey
TR003431	Tuncay	تونجاي	Turkey
TR003432	Tuncer	تونجير	Turkey
TR003433	Tunç	تونتش	Turkey
TR003434	Tural	تورال	Turkey
TR003435	Turan	توران	Turkey
TR003436	Turgay	تورغاي	Turkey
TR003437	Turgut	تورغوت	Turkey
TR003438	Turhan	تورهان	Turkey
TR003439	Turk	تورك	Turkey
TR003440	Turna	تورنا	Turkey
TR003441	Tursun	تورسون	Turkey
TR003442	Turusan	توروسان	Turkey
TR003443	Tutku	توتكو	Turkey
TR003444	Tülay	تولاي	Turkey
TR003445	Tülin	تولن	Turkey
TR003446	Tümay	توماي	Turkey
TR003447	Türkan	توركان	Turkey
TR003448	Türkay	توركاي	Turkey
TR003449	Türkekul	توركيكول	Turkey
TR003450	Türker	توركير	Turkey
TR003451	Türkes	توركيس	Turkey
TR003452	Türkol	توركول	Turkey
TR003453	Uche	أجها	Turkey
TR003454	Ufuk	أفق	Turkey
TR003455	Ulu	علو	Turkey
TR003456	Ulugh	ألوغه	Turkey
TR003457	Ulusu	ألوسو	Turkey
TR003458	Uluç	ألوتش	Turkey
TR003459	Ulvi	علوي	Turkey
TR003460	Ulviye	ألويا	Turkey
TR003461	Umur	عمر	Turkey
TR003462	Umut	أموت	Turkey
TR003463	Utkan	أتكان	Turkey
TR003464	Utku	أتكو	Turkey
TR003465	Uygur	أيغور	Turkey
TR003466	Uzay	أزاي	Turkey
TR003467	Uzun	أزون	Turkey
TR003468	Uzunçarsili	أزونتشارسل	Turkey
TR003469	Vadim	وادم	Turkey
TR003470	Vahide	واهدا	Turkey
TR003471	Vahit	واهت	Turkey
TR003472	Vaner	وانير	Turkey
TR003473	Vanga	وانغا	Turkey
TR003474	Varnik	وارنك	Turkey
TR003475	Varol	وارول	Turkey
TR003476	Vecdi	وجدي	Turkey
TR003477	Vedat	وداد	Turkey
TR003478	Vefa	وفاء	Turkey
TR003479	Veli	ويل	Turkey
TR003480	Verda	ويردا	Turkey
TR003481	Vesile	ويسلا	Turkey
TR003482	Vicdan	وجدان	Turkey
TR003483	Vildan	ولدان	Turkey
TR003484	Volkan	وولكان	Turkey
TR003485	Vural	وورال	Turkey
TR003486	Vuslat	ووسلات	Turkey
TR003487	Ya'kûb	ياكوب	Turkey
TR003488	Yagmur	ياغمور	Turkey
TR003489	Yahya	يحيى	Turkey
TR003490	Yakup	ياكوب	Turkey
TR003491	Yakut	ياكوت	Turkey
TR003492	Yalman	يالمان	Turkey
TR003493	Yalpat	يالبات	Turkey
TR003494	Yalçin	يالتشن	Turkey
TR003495	Yamak	ياماك	Turkey
TR003496	Yaman	يامان	Turkey
TR003497	Yaprak	يابراك	Turkey
TR003498	Yasar	ياسار	Turkey
TR003499	Yasemin	ياسمين	Turkey
TR003500	Yasin	ياسين	Turkey
TR003501	Yavuz	يافوز	Turkey
TR003502	Yazgül	يازغول	Turkey
TR003503	Yazîcî	يازيجي	Turkey
TR003504	Yazîcîoglu	يازيجيوغلو	Turkey
TR003505	Yazîcîzâde	يازيجيزادا	Turkey
TR003506	Yigit	يغت	Turkey
TR003507	Yildiz	يلدز	Turkey
TR003508	Yildizoglu	يلدزوغلو	Turkey
TR003509	Yilmaz	يلماز	Turkey
TR003510	Yonca	يونجا	Turkey
TR003511	Yosun	يوسون	Turkey
TR003512	Yunus	يونس	Turkey
TR003513	Yurcel	يورجيل	Turkey
TR003514	Yurdagül	يورداغول	Turkey
TR003515	Yurdakul	يورداكول	Turkey
TR003516	Yurdanur	يوردانور	Turkey
TR003517	Yurtsev	يورتسيو	Turkey
TR003518	Yusuf	يوسف	Turkey
TR003519	Yücel	يوجيل	Turkey
TR003520	Yüksel	يوكسيل	Turkey
TR003521	Zafer	ظفر	Turkey
TR003522	Zaganos	زاغانوس	Turkey
TR003523	Zaide	زايدة	Turkey
TR003524	Zeheb	ذهب	Turkey
TR003525	Zehra	زهرة	Turkey
TR003526	Zekai	زيكا	Turkey
TR003527	Zeki	ذكي	Turkey
TR003528	Zekiye	زكية	Turkey
TR003529	Zeliha	زيلها	Turkey
TR003530	Zeren	زيرين	Turkey
TR003531	Zerrin	زيرن	Turkey
TR003532	Zihni	زهني	Turkey
TR003533	Ziya	ضياء	Turkey
TR003534	Ziynet	زينات	Turkey
TR003535	Zorlu	زورلو	Turkey
TR003536	Zühal	زحل	Turkey
TR003537	Zühre	زهرة	Turkey
TR003538	Zülal	زلال	Turkey
TR003539	Züleyha	زليخة	Turkey
TR003540	Zeliha	زيلها	Turkey
TR003541	Zülfiye	زولفيا	Turkey
TR003542	Zülfü	زلفو	Turkey
TR003543	Zümrüt	زمرد	Turkey
TR003544	ömür	أومور	Turkey
TR003545	öykü	أويكو	Turkey
TR003546	özge	أوزغا	Turkey
TR003547	özlem	أوزليم	Turkey
TR003548	ülker	أولكير	Turkey
TR003549	ülkü	أولكو	Turkey
TR003550	ümmiye	أمية	Turkey
TR003551	ünsel	أونسيل	Turkey
TR003552	ünseli	أونسيل	Turkey
TR003553	Ülker	أولكير	Turkey
TR003554	Ülkü	أولكو	Turkey
TR003555	Ümit	أومت	Turkey
TR003556	Ümmiye	أمية	Turkey
TR003557	Ünal	أونال	Turkey
TR003558	Ünsel	أونسيل	Turkey
TR003559	Ünseli	أونسيل	Turkey
TR003560	Ünver	أونوير	Turkey
TR003561	Ünyay	أونياي	Turkey
TR003562	ÜruIsamoglu	أوروساموغلو	Turkey
TR003563	Özbek	أوزبيك	Turkey
TR003564	Özbudun	أوزبودون	Turkey
TR003565	Özcan	أوزجان	Turkey
TR003566	Özdaglaar	أوزداغلار	Turkey
TR003567	Özdemir	أوزديمر	Turkey
TR003568	Özden	أوزدين	Turkey
TR003569	Özen	أوزين	Turkey
TR003570	Özer	أوزير	Turkey
TR003571	Özergin	أوزيرغن	Turkey
TR003572	Özge	أوزغا	Turkey
TR003573	Özgür	أوزغور	Turkey
TR003574	Özkan	أوزكان	Turkey
TR003575	Özlem	أوزليم	Turkey
TR003576	Öztorun	أوزتورون	Turkey
TR003577	Âlî	علي	Turkey
TR003578	Çagla	تشاغلا	Turkey
TR003579	Çaglar	تشاغلار	Turkey
TR003580	Çaka	تشاكا	Turkey
TR003581	Çakmak	تشاكماك	Turkey
TR003582	Çandarli	تشاندارل	Turkey
TR003583	Çelebi	جلبي	Turkey
TR003584	Çelik	تشيلك	Turkey
TR003585	Çetin	تشيتن	Turkey
TR003586	Çigdem	تشغديم	Turkey
TR003587	Çiler	تشلير	Turkey
TR003588	Çiçek	تشتشيك	Turkey
TR003589	Çolpan	تشولبان	Turkey
TR003590	Çonar	تشونار	Turkey
TR003591	Çorlulu	تشورلولو	Turkey
TR003592	Çölasan	تشولاسان	Turkey
